season,column,present,position,dtype,non_null_count,missing_count,missing_rate
2025-26,HomeTeam,True,4,str,306,0,0.000000
2025-26,AwayTeam,True,5,str,306,0,0.000000
2025-26,FTHG,True,6,int64,306,0,0.000000
2025-26,FTAG,True,7,int64,306,0,0.000000
2025-26,FTR,True,8,str,306,0,0.000000
2025-26,HTHG,True,9,int64,306,0,0.000000
2025-26,HTAG,True,10,int64,306,0,0.000000
2025-26,HTR,True,11,str,306,0,0.000000
2025-26,HS,True,12,int64,306,0,0.000000
2025-26,AS,True,13,int64,306,0,0.000000
2025-26,HST,True,14,int64,306,0,0.000000
2025-26,AST,True,15,int64,306,0,0.000000
2025-26,HF,True,16,int64,306,0,0.000000
2025-26,AF,True,17,int64,306,0,0.000000
2025-26,HC,True,18,int64,306,0,0.000000
2025-26,AC,True,19,int64,306,0,0.000000
2025-26,HY,True,20,int64,306,0,0.000000
2025-26,AY,True,21,int64,306,0,0.000000
2025-26,HR,True,22,int64,306,0,0.000000
2025-26,AR,True,23,int64,306,0,0.000000
2025-26,B365H,True,24,float64,306,0,0.000000
2025-26,B365D,True,25,float64,306,0,0.000000
2025-26,B365A,True,26,float64,306,0,0.000000
2025-26,BWH,True,36,float64,306,0,0.000000
2025-26,BWD,True,37,float64,306,0,0.000000
2025-26,BWA,True,38,float64,306,0,0.000000
2025-26,IWH,False,,,0,306,1.000000
2025-26,IWD,False,,,0,306,1.000000
2025-26,IWA,False,,,0,306,1.000000
2025-26,LBH,True,42,float64,219,87,0.284314
2025-26,LBD,True,43,float64,219,87,0.284314
2025-26,LBA,True,44,float64,219,87,0.284314
2025-26,PSH,True,45,float64,132,174,0.568627
2025-26,PSD,True,46,float64,132,174,0.568627
2025-26,PSA,True,47,float64,132,174,0.568627
2025-26,WHH,False,,,0,306,1.000000
2025-26,WHD,False,,,0,306,1.000000
2025-26,WHA,False,,,0,306,1.000000
2025-26,VCH,False,,,0,306,1.000000
2025-26,VCD,False,,,0,306,1.000000
2025-26,VCA,False,,,0,306,1.000000
2025-26,Bb1X2,False,,,0,306,1.000000
2025-26,BbMxH,False,,,0,306,1.000000
2025-26,BbAvH,False,,,0,306,1.000000
2025-26,BbMxD,False,,,0,306,1.000000
2025-26,BbAvD,False,,,0,306,1.000000
2025-26,BbMxA,False,,,0,306,1.000000
2025-26,BbAvA,False,,,0,306,1.000000
2025-26,BbOU,False,,,0,306,1.000000
2025-26,BbMx>2.5,False,,,0,306,1.000000
2025-26,BbAv>2.5,False,,,0,306,1.000000
2025-26,BbMx<2.5,False,,,0,306,1.000000
2025-26,BbAv<2.5,False,,,0,306,1.000000
2025-26,BbAH,False,,,0,306,1.000000
2025-26,BbAHh,False,,,0,306,1.000000
2025-26,BbMxAHH,False,,,0,306,1.000000
2025-26,BbAvAHH,False,,,0,306,1.000000
2025-26,BbMxAHA,False,,,0,306,1.000000
2025-26,BbAvAHA,False,,,0,306,1.000000
2025-26,PSCH,True,99,float64,135,171,0.558824
2025-26,PSCD,True,100,float64,135,171,0.558824
2025-26,PSCA,True,101,float64,135,171,0.558824
2025-26,Time,True,3,str,306,0,0.000000
2025-26,MaxH,True,48,float64,306,0,0.000000
2025-26,MaxD,True,49,float64,306,0,0.000000
2025-26,MaxA,True,50,float64,306,0,0.000000
2025-26,AvgH,True,51,float64,306,0,0.000000
2025-26,AvgD,True,52,float64,306,0,0.000000
2025-26,AvgA,True,53,float64,306,0,0.000000
2025-26,B365>2.5,True,57,float64,306,0,0.000000
2025-26,B365<2.5,True,58,float64,306,0,0.000000
2025-26,P>2.5,True,59,float64,133,173,0.565359
2025-26,P<2.5,True,60,float64,133,173,0.565359
2025-26,Max>2.5,True,61,float64,306,0,0.000000
2025-26,Max<2.5,True,62,float64,306,0,0.000000
2025-26,Avg>2.5,True,63,float64,306,0,0.000000
2025-26,Avg<2.5,True,64,float64,306,0,0.000000
2025-26,AHh,True,67,float64,306,0,0.000000
2025-26,B365AHH,True,68,float64,306,0,0.000000
2025-26,B365AHA,True,69,float64,306,0,0.000000
2025-26,PAHH,True,70,float64,133,173,0.565359
2025-26,PAHA,True,71,float64,133,173,0.565359
2025-26,MaxAHH,True,72,float64,306,0,0.000000
2025-26,MaxAHA,True,73,float64,306,0,0.000000
2025-26,AvgAHH,True,74,float64,306,0,0.000000
2025-26,AvgAHA,True,75,float64,306,0,0.000000
2025-26,B365CH,True,78,float64,306,0,0.000000
2025-26,B365CD,True,79,float64,306,0,0.000000
2025-26,B365CA,True,80,float64,306,0,0.000000
2025-26,BWCH,True,90,float64,306,0,0.000000
2025-26,BWCD,True,91,float64,306,0,0.000000
2025-26,BWCA,True,92,float64,306,0,0.000000
2025-26,IWCH,False,,,0,306,1.000000
2025-26,IWCD,False,,,0,306,1.000000
2025-26,IWCA,False,,,0,306,1.000000
2025-26,WHCH,False,,,0,306,1.000000
2025-26,WHCD,False,,,0,306,1.000000
2025-26,WHCA,False,,,0,306,1.000000
2025-26,VCCH,False,,,0,306,1.000000
2025-26,VCCD,False,,,0,306,1.000000
2025-26,VCCA,False,,,0,306,1.000000
2025-26,MaxCH,True,102,float64,306,0,0.000000
2025-26,MaxCD,True,103,float64,306,0,0.000000
2025-26,MaxCA,True,104,float64,306,0,0.000000
2025-26,AvgCH,True,105,float64,306,0,0.000000
2025-26,AvgCD,True,106,float64,306,0,0.000000
2025-26,AvgCA,True,107,float64,306,0,0.000000
2025-26,B365C>2.5,True,111,float64,306,0,0.000000
2025-26,B365C<2.5,True,112,float64,306,0,0.000000
2025-26,PC>2.5,True,113,float64,135,171,0.558824
2025-26,PC<2.5,True,114,float64,135,171,0.558824
2025-26,MaxC>2.5,True,115,float64,306,0,0.000000
2025-26,MaxC<2.5,True,116,float64,306,0,0.000000
2025-26,AvgC>2.5,True,117,float64,306,0,0.000000
2025-26,AvgC<2.5,True,118,float64,306,0,0.000000
2025-26,AHCh,True,121,float64,305,1,0.003268
2025-26,B365CAHH,True,122,float64,306,0,0.000000
2025-26,B365CAHA,True,123,float64,306,0,0.000000
2025-26,PCAHH,True,124,float64,135,171,0.558824
2025-26,PCAHA,True,125,float64,135,171,0.558824
2025-26,MaxCAHH,True,126,float64,306,0,0.000000
2025-26,MaxCAHA,True,127,float64,306,0,0.000000
2025-26,AvgCAHH,True,128,float64,306,0,0.000000
2025-26,AvgCAHA,True,129,float64,306,0,0.000000
2025-26,BFH,False,,,0,306,1.000000
2025-26,BFD,False,,,0,306,1.000000
2025-26,BFA,False,,,0,306,1.000000
2025-26,1XBH,False,,,0,306,1.000000
2025-26,1XBD,False,,,0,306,1.000000
2025-26,1XBA,False,,,0,306,1.000000
2025-26,BFEH,True,54,float64,288,18,0.058824
2025-26,BFED,True,55,float64,288,18,0.058824
2025-26,BFEA,True,56,float64,288,18,0.058824
2025-26,BFE>2.5,True,65,float64,250,56,0.183007
2025-26,BFE<2.5,True,66,float64,250,56,0.183007
2025-26,BFEAHH,True,76,float64,165,141,0.460784
2025-26,BFEAHA,True,77,float64,165,141,0.460784
2025-26,BFCH,False,,,0,306,1.000000
2025-26,BFCD,False,,,0,306,1.000000
2025-26,BFCA,False,,,0,306,1.000000
2025-26,1XBCH,False,,,0,306,1.000000
2025-26,1XBCD,False,,,0,306,1.000000
2025-26,1XBCA,False,,,0,306,1.000000
2025-26,BFECH,True,108,float64,287,19,0.062092
2025-26,BFECD,True,109,float64,287,19,0.062092
2025-26,BFECA,True,110,float64,287,19,0.062092
2025-26,BFEC>2.5,True,119,float64,287,19,0.062092
2025-26,BFEC<2.5,True,120,float64,287,19,0.062092
2025-26,BFECAHH,True,130,float64,287,19,0.062092
2025-26,BFECAHA,True,131,float64,287,19,0.062092
2025-26,BFDH,True,27,float64,305,1,0.003268
2025-26,BFDD,True,28,float64,305,1,0.003268
2025-26,BFDA,True,29,float64,306,0,0.000000
2025-26,BMGMH,True,30,float64,304,2,0.006536
2025-26,BMGMD,True,31,float64,304,2,0.006536
2025-26,BMGMA,True,32,float64,304,2,0.006536
2025-26,BVH,True,33,float64,287,19,0.062092
2025-26,BVD,True,34,float64,287,19,0.062092
2025-26,BVA,True,35,float64,287,19,0.062092
2025-26,CLH,True,39,float64,211,95,0.310458
2025-26,CLD,True,40,float64,211,95,0.310458
2025-26,CLA,True,41,float64,211,95,0.310458
2025-26,BFDCH,True,81,float64,303,3,0.009804
2025-26,BFDCD,True,82,float64,303,3,0.009804
2025-26,BFDCA,True,83,float64,303,3,0.009804
2025-26,BMGMCH,True,84,float64,306,0,0.000000
2025-26,BMGMCD,True,85,float64,306,0,0.000000
2025-26,BMGMCA,True,86,float64,306,0,0.000000
2025-26,BVCH,True,87,float64,303,3,0.009804
2025-26,BVCD,True,88,float64,303,3,0.009804
2025-26,BVCA,True,89,float64,303,3,0.009804
2025-26,CLCH,True,93,float64,213,93,0.303922
2025-26,CLCD,True,94,float64,213,93,0.303922
2025-26,CLCA,True,95,float64,213,93,0.303922
2025-26,LBCH,True,96,float64,221,85,0.277778
2025-26,LBCD,True,97,float64,221,85,0.277778
2025-26,LBCA,True,98,float64,221,85,0.277778
